Time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
38.96,1187113.0,1113078.0,338751.0,511444.0,-18329.0,645940.0,67066.0,-8388608.0
38.962,1187113.0,1113078.0,338751.0,511444.0,-18329.0,645940.0,67066.0,-8388608.0
38.964,1128915.0,1092779.0,300859.0,431336.0,-17857.0,700464.0,-8181.0,-8388608.0
38.966,1128915.0,1092779.0,300859.0,431336.0,-17857.0,700464.0,-8181.0,-8388608.0
38.968,1165606.0,1077403.0,268134.0,452105.0,-18852.0,740698.0,-12103.0,-8388608.0
38.97,1165606.0,1077403.0,268134.0,452105.0,-18852.0,740698.0,-12103.0,-8388608.0
38.972,1185529.0,1113716.0,253939.0,439161.0,-19261.0,684068.0,4233.0,-8388608.0
38.974,1185529.0,1113716.0,253939.0,439161.0,-19261.0,684068.0,4233.0,-8388608.0
38.976,1182018.0,1152736.0,240788.0,367519.0,-17656.0,686234.0,65562.0,-8388608.0
38.978,1182018.0,1152736.0,240788.0,367519.0,-17656.0,686234.0,65562.0,-8388608.0
38.98,1222362.0,1131078.0,253635.0,427186.0,-17809.0,687358.0,9736.0,-8388608.0
38.992,1269639.0,1285006.0,23304.0,193759.0,-18394.0,665193.0,576195.0,-8388608.0
38.994,1269639.0,1285006.0,23304.0,193759.0,-18394.0,665193.0,576195.0,-8388608.0
38.996,1239068.0,1162111.0,327824.0,473763.0,-18145.0,651703.0,271816.0,-8388608.0
38.998,1239068.0,1162111.0,327824.0,473763.0,-18145.0,651703.0,271816.0,-8388608.0
39.0,1219592.0,1116506.0,372159.0,492936.0,-18788.0,648988.0,-4475.0,-8388608.0
39.002,1219592.0,1116506.0,372159.0,492936.0,-18788.0,648988.0,-4475.0,-8388608.0
39.004,1221097.0,1137964.0,341519.0,479602.0,-18731.0,683869.0,-4382.0,-8388608.0
39.006,1221097.0,1137964.0,341519.0,479602.0,-18731.0,683869.0,-4382.0,-8388608.0
39.008,1239208.0,1188431.0,248956.0,408804.0,-18671.0,654351.0,159109.0,-8388608.0
39.01,1239208.0,1188431.0,248956.0,408804.0,-18671.0,654351.0,159109.0,-8388608.0
39.012,1223886.0,1178629.0,223266.0,406287.0,-18636.0,641168.0,162199.0,-8388608.0
39.014,1223886.0,1178629.0,223266.0,406287.0,-18636.0,641168.0,162199.0,-8388608.0
39.016,1248691.0,1129961.0,390119.0,482947.0,-19383.0,628651.0,-6726.0,-8388608.0
39.028,1193891.0,1125541.0,269741.0,442386.0,-18342.0,705473.0,-1771.0,-8388608.0
39.03,1193891.0,1125541.0,269741.0,442386.0,-18342.0,705473.0,-1771.0,-8388608.0
39.032,1173509.0,1112894.0,287838.0,430174.0,-16852.0,690560.0,-10729.0,-8388608.0
39.034,1173509.0,1112894.0,287838.0,430174.0,-16852.0,690560.0,-10729.0,-8388608.0
39.036,1204813.0,1131938.0,260766.0,412954.0,-18584.0,693969.0,22899.0,-8388608.0
39.038,1204813.0,1131938.0,260766.0,412954.0,-18584.0,693969.0,22899.0,-8388608.0
39.04,1352963.0,1347875.0,-66299.0,259404.0,-18672.0,677079.0,356819.0,-8388608.0
39.042,1352963.0,1347875.0,-66299.0,259404.0,-18672.0,677079.0,356819.0,-8388608.0
39.044,1291925.0,1269116.0,52610.0,271720.0,-16906.0,670086.0,473114.0,-8388608.0
39.046,1291925.0,1269116.0,52610.0,271720.0,-16906.0,670086.0,473114.0,-8388608.0
39.048,1219730.0,1138706.0,319574.0,473593.0,-17787.0,648718.0,60502.0,-8388608.0
39.05,1219730.0,1138706.0,319574.0,473593.0,-17787.0,648718.0,60502.0,-8388608.0
39.052,1211939.0,1117823.0,371763.0,499279.0,-18422.0,662019.0,-11308.0,-8388608.0
39.064,1229697.0,1135933.0,365125.0,510439.0,-18276.0,634294.0,102106.0,-8388608.0
39.066,1229697.0,1135933.0,365125.0,510439.0,-18276.0,634294.0,102106.0,-8388608.0
39.068,1208921.0,1132653.0,396114.0,507048.0,-18325.0,627520.0,-13012.0,-8388608.0
39.07,1208921.0,1132653.0,396114.0,507048.0,-18325.0,627520.0,-13012.0,-8388608.0
39.072,1235959.0,1120056.0,380058.0,491180.0,-18784.0,601385.0,13654.0,-8388608.0
39.074,1235959.0,1120056.0,380058.0,491180.0,-18784.0,601385.0,13654.0,-8388608.0
39.076,1263493.0,1134518.0,341617.0,469619.0,-18368.0,632838.0,137566.0,-8388608.0
39.078,1263493.0,1134518.0,341617.0,469619.0,-18368.0,632838.0,137566.0,-8388608.0
39.08,1210045.0,1125082.0,326158.0,441306.0,-18926.0,691098.0,30374.0,-8388608.0
39.082,1210045.0,1125082.0,326158.0,441306.0,-18926.0,691098.0,30374.0,-8388608.0
39.084,1188621.0,1105853.0,302532.0,447027.0,-19592.0,676585.0,-10087.0,-8388608.0
39.086,1188621.0,1105853.0,302532.0,447027.0,-19592.0,676585.0,-10087.0,-8388608.0
39.088,1166333.0,1113356.0,271201.0,420453.0,-18606.0,673526.0,-4564.0,-8388608.0
39.1,1206811.0,1096944.0,287109.0,448180.0,-18753.0,693133.0,-9869.0,-8388608.0
39.102,1206811.0,1096944.0,287109.0,448180.0,-18753.0,693133.0,-9869.0,-8388608.0
39.104,1286663.0,1281080.0,76714.0,437084.0,-17483.0,671858.0,132282.0,-8388608.0
39.106,1286663.0,1281080.0,76714.0,437084.0,-17483.0,671858.0,132282.0,-8388608.0
39.108,1309163.0,1367830.0,-77964.0,294020.0,-17995.0,677038.0,504241.0,-8388608.0
39.11,1309163.0,1367830.0,-77964.0,294020.0,-17995.0,677038.0,504241.0,-8388608.0
39.112,1253930.0,1182268.0,251683.0,364643.0,-18609.0,662919.0,292918.0,-8388608.0
39.114,1253930.0,1182268.0,251683.0,364643.0,-18609.0,662919.0,292918.0,-8388608.0
39.116,1219363.0,1118579.0,389016.0,528707.0,-18646.0,690238.0,504.0,-8388608.0
39.118,1219363.0,1118579.0,389016.0,528707.0,-18646.0,690238.0,504.0,-8388608.0
39.12,1226521.0,1136073.0,346895.0,539707.0,-19490.0,709461.0,-2617.0,-8388608.0
39.122,1226521.0,1136073.0,346895.0,539707.0,-19490.0,709461.0,-2617.0,-8388608.0
39.124,1267815.0,1195454.0,229642.0,443226.0,-19399.0,697628.0,199764.0,-8388608.0
39.136,1239825.0,1127912.0,401204.0,487364.0,-17915.0,637833.0,-15612.0,-8388608.0
39.138,1239825.0,1127912.0,401204.0,487364.0,-17915.0,637833.0,-15612.0,-8388608.0
39.14,1200121.0,1114908.0,346074.0,469597.0,-18262.0,648868.0,-15339.0,-8388608.0
39.142,1200121.0,1114908.0,346074.0,469597.0,-18262.0,648868.0,-15339.0,-8388608.0
39.144,1172019.0,1088740.0,276553.0,474379.0,-18651.0,664779.0,-13202.0,-8388608.0
39.146,1172019.0,1088740.0,276553.0,474379.0,-18651.0,664779.0,-13202.0,-8388608.0
39.148,1166449.0,1097999.0,278354.0,430938.0,-18555.0,688935.0,-13021.0,-8388608.0
39.15,1166449.0,1097999.0,278354.0,430938.0,-18555.0,688935.0,-13021.0,-8388608.0
39.152,1208921.0,1160988.0,221239.0,385083.0,-18404.0,714108.0,-3641.0,-8388608.0
39.154,1208921.0,1160988.0,221239.0,385083.0,-18404.0,714108.0,-3641.0,-8388608.0
39.156,1313440.0,1355931.0,-46787.0,271389.0,-18722.0,683487.0,176059.0,-8388608.0
39.158,1313440.0,1355931.0,-46787.0,271389.0,-18722.0,683487.0,176059.0,-8388608.0
39.16,1279966.0,1305883.0,19249.0,213691.0,-18842.0,630590.0,460606.0,-8388608.0
39.172,1223131.0,1119041.0,390295.0,550576.0,-18462.0,631114.0,24967.0,-8388608.0
39.174,1223131.0,1119041.0,390295.0,550576.0,-18462.0,631114.0,24967.0,-8388608.0
39.176,1248445.0,1127458.0,384673.0,507030.0,-19038.0,644234.0,189720.0,-8388608.0
39.178,1248445.0,1127458.0,384673.0,507030.0,-19038.0,644234.0,189720.0,-8388608.0
39.18,1252821.0,1119431.0,395930.0,509139.0,-19705.0,665334.0,47020.0,-8388608.0
39.182,1252821.0,1119431.0,395930.0,509139.0,-19705.0,665334.0,47020.0,-8388608.0
39.184,1222174.0,1124258.0,360285.0,503237.0,-18883.0,663198.0,-9178.0,-8388608.0
39.186,1222174.0,1124258.0,360285.0,503237.0,-18883.0,663198.0,-9178.0,-8388608.0
39.188,1185456.0,1120930.0,337791.0,486633.0,-18204.0,681742.0,-1829.0,-8388608.0
39.19,1185456.0,1120930.0,337791.0,486633.0,-18204.0,681742.0,-1829.0,-8388608.0
39.192,1212658.0,1134906.0,322124.0,473379.0,-19036.0,684984.0,81554.0,-8388608.0
39.194,1212658.0,1134906.0,322124.0,473379.0,-19036.0,684984.0,81554.0,-8388608.0
39.196,1199433.0,1122358.0,350234.0,456609.0,-17338.0,654956.0,30566.0,-8388608.0
39.208,1156472.0,1115728.0,248369.0,404265.0,-18661.0,664293.0,9953.0,-8388608.0
39.21,1156472.0,1115728.0,248369.0,404265.0,-18661.0,664293.0,9953.0,-8388608.0
39.212,1149906.0,1102978.0,259249.0,391263.0,-17778.0,680532.0,1051.0,-8388608.0
39.214,1149906.0,1102978.0,259249.0,391263.0,-17778.0,680532.0,1051.0,-8388608.0
39.216,1140628.0,1079519.0,290048.0,440348.0,-18706.0,703097.0,-11637.0,-8388608.0
39.218,1140628.0,1079519.0,290048.0,440348.0,-18706.0,703097.0,-11637.0,-8388608.0
39.22,1174675.0,1110331.0,285137.0,452934.0,-19351.0,665766.0,-7467.0,-8388608.0
39.222,1174675.0,1110331.0,285137.0,452934.0,-19351.0,665766.0,-7467.0,-8388608.0
39.224,1182583.0,1164910.0,253249.0,385671.0,-18617.0,704844.0,56395.0,-8388608.0
39.226,1182583.0,1164910.0,253249.0,385671.0,-18617.0,704844.0,56395.0,-8388608.0
39.228,1182126.0,1148609.0,266646.0,345545.0,-17513.0,705363.0,71203.0,-8388608.0
39.23,1182126.0,1148609.0,266646.0,345545.0,-17513.0,705363.0,71203.0,-8388608.0
39.232,1193099.0,1136444.0,295681.0,436044.0,-17880.0,678592.0,-8821.0,-8388608.0
39.244,1265128.0,1281912.0,56314.0,225283.0,-17829.0,642747.0,623542.0,-8388608.0
39.247,1265128.0,1281912.0,56314.0,225283.0,-17829.0,642747.0,623542.0,-8388608.0
39.249,1233009.0,1137309.0,375768.0,488089.0,-18031.0,648428.0,102499.0,-8388608.0
39.251,1233009.0,1137309.0,375768.0,488089.0,-18031.0,648428.0,102499.0,-8388608.0
39.253,1215810.0,1108344.0,377544.0,512802.0,-19111.0,663632.0,-8720.0,-8388608.0
39.255,1215810.0,1108344.0,377544.0,512802.0,-19111.0,663632.0,-8720.0,-8388608.0
39.257,1195077.0,1104146.0,329176.0,471972.0,-18987.0,686574.0,-9298.0,-8388608.0
39.259,1195077.0,1104146.0,329176.0,471972.0,-18987.0,686574.0,-9298.0,-8388608.0
39.261,1164377.0,1111452.0,300866.0,483361.0,-17907.0,704913.0,-8603.0,-8388608.0
39.263,1164377.0,1111452.0,300866.0,483361.0,-17907.0,704913.0,-8603.0,-8388608.0
39.265,1149206.0,1096285.0,334539.0,463303.0,-18390.0,695698.0,-12701.0,-8388608.0
39.267,1149206.0,1096285.0,334539.0,463303.0,-18390.0,695698.0,-12701.0,-8388608.0
39.269,1175586.0,1097791.0,300849.0,420521.0,-19340.0,679128.0,-13861.0,-8388608.0
39.271,1175586.0,1097791.0,300849.0,420521.0,-19340.0,679128.0,-13861.0,-8388608.0
39.283,1304456.0,1284803.0,71940.0,410371.0,-18776.0,638898.0,179573.0,-8388608.0
39.285,1256000.0,1148141.0,362318.0,525938.0,-18931.0,629028.0,-3509.0,-8388608.0
39.287,1256000.0,1148141.0,362318.0,525938.0,-18931.0,629028.0,-3509.0,-8388608.0
39.289,1231797.0,1122217.0,387916.0,556164.0,-18632.0,632131.0,-2306.0,-8388608.0
39.291,1231797.0,1122217.0,387916.0,556164.0,-18632.0,632131.0,-2306.0,-8388608.0
39.293,1214591.0,1153861.0,311931.0,451021.0,-17456.0,674184.0,124876.0,-8388608.0
39.295,1214591.0,1153861.0,311931.0,451021.0,-17456.0,674184.0,124876.0,-8388608.0
39.297,1198115.0,1129511.0,311569.0,449589.0,-17218.0,660420.0,57626.0,-8388608.0
39.299,1198115.0,1129511.0,311569.0,449589.0,-17218.0,660420.0,57626.0,-8388608.0
39.301,1207654.0,1108673.0,326088.0,517973.0,-17662.0,664935.0,-6822.0,-8388608.0
39.303,1207654.0,1108673.0,326088.0,517973.0,-17662.0,664935.0,-6822.0,-8388608.0
39.305,1210268.0,1142181.0,287094.0,450256.0,-18290.0,659950.0,1910.0,-8388608.0
39.307,1210268.0,1142181.0,287094.0,450256.0,-18290.0,659950.0,1910.0,-8388608.0
39.319,1219783.0,1114585.0,369121.0,487667.0,-18701.0,647710.0,-7804.0,-8388608.0
39.321,1205556.0,1093063.0,339637.0,465194.0,-18542.0,670519.0,-11604.0,-8388608.0
39.323,1205556.0,1093063.0,339637.0,465194.0,-18542.0,670519.0,-11604.0,-8388608.0
39.325,1166486.0,1105532.0,289535.0,428353.0,-18042.0,642401.0,-7736.0,-8388608.0
39.327,1166486.0,1105532.0,289535.0,428353.0,-18042.0,642401.0,-7736.0,-8388608.0
39.329,1120457.0,1104896.0,284426.0,402427.0,-18393.0,668006.0,-8389.0,-8388608.0
39.331,1120457.0,1104896.0,284426.0,402427.0,-18393.0,668006.0,-8389.0,-8388608.0
39.333,1154098.0,1086287.0,314044.0,410721.0,-18260.0,683264.0,-9885.0,-8388608.0
39.335,1154098.0,1086287.0,314044.0,410721.0,-18260.0,683264.0,-9885.0,-8388608.0
39.337,1188998.0,1097669.0,322941.0,431571.0,-16746.0,655270.0,-10499.0,-8388608.0
39.339,1188998.0,1097669.0,322941.0,431571.0,-16746.0,655270.0,-10499.0,-8388608.0
39.341,1256773.0,1215335.0,173012.0,330868.0,-18249.0,677078.0,172235.0,-8388608.0
39.343,1256773.0,1215335.0,173012.0,330868.0,-18249.0,677078.0,172235.0,-8388608.0
39.355,1253504.0,1150192.0,352826.0,452968.0,-18217.0,665673.0,-9926.0,-8388608.0
39.357,1288644.0,1169803.0,249114.0,466864.0,-18683.0,683703.0,116098.0,-8388608.0
39.359,1288644.0,1169803.0,249114.0,466864.0,-18683.0,683703.0,116098.0,-8388608.0
39.361,1232856.0,1161411.0,264026.0,511066.0,-17630.0,693466.0,355311.0,-8388608.0
39.363,1232856.0,1161411.0,264026.0,511066.0,-17630.0,693466.0,355311.0,-8388608.0
39.365,1194580.0,1144162.0,362036.0,484089.0,-17452.0,656865.0,51627.0,-8388608.0
39.367,1194580.0,1144162.0,362036.0,484089.0,-17452.0,656865.0,51627.0,-8388608.0
39.369,1229033.0,1140661.0,363684.0,488446.0,-18581.0,661121.0,-8384.0,-8388608.0
39.371,1229033.0,1140661.0,363684.0,488446.0,-18581.0,661121.0,-8384.0,-8388608.0
39.373,1255552.0,1154269.0,309129.0,509691.0,-18173.0,671780.0,21575.0,-8388608.0
39.375,1255552.0,1154269.0,309129.0,509691.0,-18173.0,671780.0,21575.0,-8388608.0
39.377,1249681.0,1157527.0,272789.0,524018.0,-17481.0,684518.0,185886.0,-8388608.0
39.379,1249681.0,1157527.0,272789.0,524018.0,-17481.0,684518.0,185886.0,-8388608.0
39.391,1165152.0,1090683.0,274146.0,408945.0,-17542.0,691346.0,-6156.0,-8388608.0
39.393,1214334.0,1136557.0,241775.0,346286.0,-17849.0,701622.0,55479.0,-8388608.0
39.395,1214334.0,1136557.0,241775.0,346286.0,-17849.0,701622.0,55479.0,-8388608.0
39.397,1212834.0,1144206.0,273824.0,410615.0,-17227.0,701005.0,27408.0,-8388608.0
39.399,1212834.0,1144206.0,273824.0,410615.0,-17227.0,701005.0,27408.0,-8388608.0
39.401,1187469.0,1146743.0,302090.0,457829.0,-18115.0,666573.0,-13730.0,-8388608.0
39.403,1187469.0,1146743.0,302090.0,457829.0,-18115.0,666573.0,-13730.0,-8388608.0
39.405,1222868.0,1159291.0,291756.0,471562.0,-18614.0,659464.0,1797.0,-8388608.0
39.407,1222868.0,1159291.0,291756.0,471562.0,-18614.0,659464.0,1797.0,-8388608.0
39.409,1221986.0,1211921.0,259638.0,439954.0,-18345.0,681521.0,194606.0,-8388608.0
39.411,1221986.0,1211921.0,259638.0,439954.0,-18345.0,681521.0,194606.0,-8388608.0
39.413,1208505.0,1174136.0,285273.0,473666.0,-18497.0,641153.0,157997.0,-8388608.0
39.415,1208505.0,1174136.0,285273.0,473666.0,-18497.0,641153.0,157997.0,-8388608.0
39.427,1255062.0,1155380.0,322805.0,466194.0,-18255.0,586274.0,106408.0,-8388608.0
39.429,1265189.0,1137146.0,354442.0,470907.0,-18693.0,620250.0,149739.0,-8388608.0
39.431,1265189.0,1137146.0,354442.0,470907.0,-18693.0,620250.0,149739.0,-8388608.0
39.433,1244893.0,1137397.0,400720.0,482511.0,-18979.0,655697.0,-2317.0,-8388608.0
39.435,1244893.0,1137397.0,400720.0,482511.0,-18979.0,655697.0,-2317.0,-8388608.0
39.437,1228354.0,1134588.0,392221.0,515666.0,-18532.0,658647.0,-10585.0,-8388608.0
39.439,1228354.0,1134588.0,392221.0,515666.0,-18532.0,658647.0,-10585.0,-8388608.0
39.441,1194600.0,1115143.0,364533.0,495278.0,-18094.0,689787.0,-8643.0,-8388608.0
39.443,1194600.0,1115143.0,364533.0,495278.0,-18094.0,689787.0,-8643.0,-8388608.0
39.445,1173864.0,1104843.0,295256.0,424836.0,-17906.0,693242.0,-8589.0,-8388608.0
39.447,1173864.0,1104843.0,295256.0,424836.0,-17906.0,693242.0,-8589.0,-8388608.0
39.449,1180678.0,1102167.0,255483.0,446796.0,-16379.0,678903.0,-10157.0,-8388608.0
39.451,1180678.0,1102167.0,255483.0,446796.0,-16379.0,678903.0,-10157.0,-8388608.0
39.463,1210573.0,1150599.0,236044.0,372427.0,-17996.0,710729.0,78746.0,-8388608.0
39.465,1216564.0,1158356.0,249317.0,380309.0,-17540.0,687986.0,13342.0,-8388608.0
39.467,1216564.0,1158356.0,249317.0,380309.0,-17540.0,687986.0,13342.0,-8388608.0
39.469,1263498.0,1171694.0,273274.0,425616.0,-18066.0,648389.0,-8623.0,-8388608.0
39.471,1263498.0,1171694.0,273274.0,425616.0,-18066.0,648389.0,-8623.0,-8388608.0
39.473,1213791.0,1152941.0,333661.0,472183.0,-17906.0,638340.0,42665.0,-8388608.0
39.475,1213791.0,1152941.0,333661.0,472183.0,-17906.0,638340.0,42665.0,-8388608.0
39.477,1223009.0,1181253.0,268647.0,409198.0,-18189.0,674358.0,207264.0,-8388608.0
39.479,1223009.0,1181253.0,268647.0,409198.0,-18189.0,674358.0,207264.0,-8388608.0
39.481,1246914.0,1127814.0,341976.0,432373.0,-18772.0,673328.0,50517.0,-8388608.0
39.483,1246914.0,1127814.0,341976.0,432373.0,-18772.0,673328.0,50517.0,-8388608.0
39.485,1230757.0,1117682.0,384552.0,474279.0,-17447.0,651673.0,-10344.0,-8388608.0
39.487,1230757.0,1117682.0,384552.0,474279.0,-17447.0,651673.0,-10344.0,-8388608.0
39.499,1234010.0,1139395.0,361311.0,472533.0,-19781.0,647591.0,95905.0,-8388608.0
39.501,1208643.0,1116229.0,337968.0,448555.0,-18574.0,633097.0,-9910.0,-8388608.0
39.503,1208643.0,1116229.0,337968.0,448555.0,-18574.0,633097.0,-9910.0,-8388608.0
39.505,1162234.0,1102174.0,289209.0,452126.0,-17827.0,690448.0,-9457.0,-8388608.0
39.507,1162234.0,1102174.0,289209.0,452126.0,-17827.0,690448.0,-9457.0,-8388608.0
39.509,1132831.0,1107921.0,262799.0,442364.0,-17788.0,703784.0,-42.0,-8388608.0
39.511,1132831.0,1107921.0,262799.0,442364.0,-17788.0,703784.0,-42.0,-8388608.0
39.513,1141884.0,1105987.0,265144.0,414831.0,-18505.0,681888.0,584.0,-8388608.0
39.515,1141884.0,1105987.0,265144.0,414831.0,-18505.0,681888.0,584.0,-8388608.0
39.517,1176176.0,1128873.0,279586.0,457490.0,-18699.0,671804.0,-13951.0,-8388608.0
39.519,1176176.0,1128873.0,279586.0,457490.0,-18699.0,671804.0,-13951.0,-8388608.0
39.521,1227780.0,1145838.0,287018.0,493626.0,-18162.0,660607.0,-9917.0,-8388608.0
39.523,1227780.0,1145838.0,287018.0,493626.0,-18162.0,660607.0,-9917.0,-8388608.0
39.535,1258060.0,1134725.0,378139.0,504033.0,-18445.0,632912.0,37026.0,-8388608.0
39.537,1239031.0,1128369.0,392334.0,495996.0,-18279.0,656847.0,-9439.0,-8388608.0
39.539,1239031.0,1128369.0,392334.0,495996.0,-18279.0,656847.0,-9439.0,-8388608.0
39.541,1219308.0,1123840.0,386751.0,501014.0,-18109.0,634568.0,31275.0,-8388608.0
39.543,1219308.0,1123840.0,386751.0,501014.0,-18109.0,634568.0,31275.0,-8388608.0
39.545,1209733.0,1111655.0,354462.0,486841.0,-18497.0,613599.0,98794.0,-8388608.0
39.547,1209733.0,1111655.0,354462.0,486841.0,-18497.0,613599.0,98794.0,-8388608.0
39.549,1209436.0,1118981.0,366950.0,527304.0,-18264.0,614643.0,286.0,-8388608.0
39.551,1209436.0,1118981.0,366950.0,527304.0,-18264.0,614643.0,286.0,-8388608.0
39.553,1222478.0,1132048.0,375027.0,566868.0,-18499.0,628561.0,-13654.0,-8388608.0
39.555,1222478.0,1132048.0,375027.0,566868.0,-18499.0,628561.0,-13654.0,-8388608.0
39.557,1226688.0,1138057.0,354193.0,532459.0,-18987.0,631184.0,5996.0,-8388608.0
39.559,1226688.0,1138057.0,354193.0,532459.0,-18987.0,631184.0,5996.0,-8388608.0
39.571,1217055.0,1158141.0,226543.0,390133.0,-18455.0,653783.0,-10563.0,-8388608.0
39.573,1275437.0,1350069.0,-103716.0,134014.0,-18210.0,641638.0,77669.0,-8388608.0
39.575,1275437.0,1350069.0,-103716.0,134014.0,-18210.0,641638.0,77669.0,-8388608.0
39.577,1268172.0,1298219.0,-45086.0,162783.0,-18242.0,648554.0,377364.0,-8388608.0
39.579,1268172.0,1298219.0,-45086.0,162783.0,-18242.0,648554.0,377364.0,-8388608.0
39.581,1227079.0,1144304.0,338491.0,461393.0,-18704.0,665662.0,114328.0,-8388608.0
39.583,1227079.0,1144304.0,338491.0,461393.0,-18704.0,665662.0,114328.0,-8388608.0
39.585,1242298.0,1130059.0,377706.0,500798.0,-18241.0,621101.0,-10779.0,-8388608.0
39.587,1242298.0,1130059.0,377706.0,500798.0,-18241.0,621101.0,-10779.0,-8388608.0
39.589,1254903.0,1113611.0,395488.0,509604.0,-19844.0,615239.0,-6051.0,-8388608.0
39.627,1196320.0,1101893.0,280679.0,456096.0,-17947.0,659994.0,-8977.0,-8388608.0
39.629,1185566.0,1111115.0,244801.0,429116.0,-18211.0,682618.0,-9256.0,-8388608.0
39.631,1185566.0,1111115.0,244801.0,429116.0,-18211.0,682618.0,-9256.0,-8388608.0
39.643,1274240.0,1372020.0,-131753.0,151709.0,-16512.0,626873.0,307503.0,-8388608.0
39.645,1255537.0,1264029.0,49455.0,284118.0,-18103.0,598756.0,553579.0,-8388608.0
39.647,1255537.0,1264029.0,49455.0,284118.0,-18103.0,598756.0,553579.0,-8388608.0
39.649,1207978.0,1132432.0,375482.0,500587.0,-17241.0,631125.0,90549.0,-8388608.0
39.651,1207978.0,1132432.0,375482.0,500587.0,-17241.0,631125.0,90549.0,-8388608.0
39.653,1195346.0,1124925.0,387860.0,504747.0,-18609.0,639274.0,-11609.0,-8388608.0
39.655,1195346.0,1124925.0,387860.0,504747.0,-18609.0,639274.0,-11609.0,-8388608.0
39.657,1236072.0,1120138.0,382537.0,493860.0,-18546.0,647141.0,26764.0,-8388608.0
39.659,1236072.0,1120138.0,382537.0,493860.0,-18546.0,647141.0,26764.0,-8388608.0
39.661,1208993.0,1128866.0,329718.0,478551.0,-19131.0,644271.0,158021.0,-8388608.0
39.687,1169769.0,1083981.0,292904.0,414501.0,-18602.0,656599.0,-12007.0,-8388608.0
39.689,1178284.0,1108616.0,277216.0,397468.0,-17682.0,690425.0,-7647.0,-8388608.0
39.691,1178284.0,1108616.0,277216.0,397468.0,-17682.0,690425.0,-7647.0,-8388608.0
39.693,1172730.0,1146806.0,269304.0,376672.0,-18472.0,722303.0,22872.0,-8388608.0
39.695,1172730.0,1146806.0,269304.0,376672.0,-18472.0,722303.0,22872.0,-8388608.0
39.697,1183047.0,1128223.0,278836.0,426758.0,-18142.0,710340.0,7968.0,-8388608.0
39.699,1183047.0,1128223.0,278836.0,426758.0,-18142.0,710340.0,7968.0,-8388608.0
39.701,1220528.0,1145488.0,283428.0,457577.0,-17853.0,694130.0,-9337.0,-8388608.0
39.703,1220528.0,1145488.0,283428.0,457577.0,-17853.0,694130.0,-9337.0,-8388608.0
39.715,1238988.0,1155614.0,310409.0,514916.0,-18340.0,661603.0,263854.0,-8388608.0
39.717,1256581.0,1127826.0,376032.0,495809.0,-19339.0,659088.0,7190.0,-8388608.0
39.719,1256581.0,1127826.0,376032.0,495809.0,-19339.0,659088.0,7190.0,-8388608.0
39.721,1272853.0,1125504.0,403226.0,504761.0,-18305.0,645166.0,-9661.0,-8388608.0
39.723,1272853.0,1125504.0,403226.0,504761.0,-18305.0,645166.0,-9661.0,-8388608.0
39.725,1231712.0,1126119.0,378811.0,541803.0,-17637.0,623308.0,49174.0,-8388608.0
39.727,1231712.0,1126119.0,378811.0,541803.0,-17637.0,623308.0,49174.0,-8388608.0
39.729,1202868.0,1129093.0,373580.0,500662.0,-17892.0,653826.0,86061.0,-8388608.0
39.799,1210904.0,1115398.0,355051.0,495650.0,-19127.0,612059.0,29071.0,-8388608.0
39.801,1214563.0,1100039.0,330008.0,462614.0,-18634.0,665501.0,-9275.0,-8388608.0
39.803,1214563.0,1100039.0,330008.0,462614.0,-18634.0,665501.0,-9275.0,-8388608.0
39.805,1196720.0,1097973.0,294856.0,448188.0,-18591.0,653899.0,-11026.0,-8388608.0
39.807,1196720.0,1097973.0,294856.0,448188.0,-18591.0,653899.0,-11026.0,-8388608.0
39.809,1181851.0,1111793.0,250581.0,434377.0,-18698.0,683434.0,-6769.0,-8388608.0
39.811,1181851.0,1111793.0,250581.0,434377.0,-18698.0,683434.0,-6769.0,-8388608.0
39.823,1255486.0,1144549.0,334399.0,470779.0,-18122.0,665261.0,-9359.0,-8388608.0
39.825,1262718.0,1140206.0,302547.0,523456.0,-18169.0,655373.0,144183.0,-8388608.0
39.827,1262718.0,1140206.0,302547.0,523456.0,-18169.0,655373.0,144183.0,-8388608.0
39.829,1261217.0,1120960.0,332550.0,560495.0,-18446.0,630876.0,238826.0,-8388608.0
39.831,1261217.0,1120960.0,332550.0,560495.0,-18446.0,630876.0,238826.0,-8388608.0
39.833,1270115.0,1104404.0,366786.0,482534.0,-18923.0,673281.0,8244.0,-8388608.0
39.835,1270115.0,1104404.0,366786.0,482534.0,-18923.0,673281.0,8244.0,-8388608.0
39.837,1230574.0,1104060.0,372951.0,461504.0,-18219.0,656229.0,-14309.0,-8388608.0
39.839,1230574.0,1104060.0,372951.0,461504.0,-18219.0,656229.0,-14309.0,-8388608.0
39.841,1241957.0,1123806.0,351606.0,434980.0,-16970.0,659749.0,14785.0,-8388608.0
39.843,1241957.0,1123806.0,351606.0,434980.0,-16970.0,659749.0,14785.0,-8388608.0
39.845,1226052.0,1143094.0,327394.0,466078.0,-16816.0,661806.0,75987.0,-8388608.0
39.847,1226052.0,1143094.0,327394.0,466078.0,-16816.0,661806.0,75987.0,-8388608.0
39.859,1197712.0,1117421.0,371057.0,522079.0,-19142.0,668978.0,1364.0,-8388608.0
39.861,1214504.0,1103121.0,296018.0,475308.0,-19087.0,649343.0,35731.0,-8388608.0
