Time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Label
76.221,2799.820556640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.231,2894.540283203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.233,2667.419677734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.237,2779.708251953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.241,3014.58154296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.251,2678.1318359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.253,2702.926025390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.257,2947.573974609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.261,2939.04638671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.265,2685.057861328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.275,2916.613525390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.277,2986.779541015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.281,2749.38623046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.285,2653.8427734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.289,2890.68603515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.299,2837.335205078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.301,2687.0205078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.305,2868.35107421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.309,3016.580810546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.313,2821.37548828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.323,2740.807373046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.325,2970.035400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.329,2864.54345703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.333,2635.017333984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.337,2733.16064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.347,2950.698974609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.349,2709.3115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.353,2756.32470703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.357,3017.392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.367,2726.83642578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.369,2669.0654296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.373,2894.2236328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.377,2945.263671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.381,2707.359619140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.391,2867.477294921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.393,3024.14697265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.397,2821.10498046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.401,2653.4130859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.405,2839.61572265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.415,2855.328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.417,2678.116943359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.421,2826.799560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.425,3025.521484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.429,2891.052734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.439,2714.05859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.441,2960.467041015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.445,2907.35986328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.449,2652.916015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.453,2689.929931640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.463,2970.65185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.465,2722.92578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.469,2690.29541015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.473,2953.231201171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.483,2781.599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.485,2669.8193359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.488,2876.4853515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.492,2985.146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.496,2767.079833984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.507,2803.27001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.508,3005.2861328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.512,2851.01220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.516,2653.286865234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.52,2788.161865234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.531,2896.47802734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.532,2668.245849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.536,2771.689697265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.54,3011.3681640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.544,2947.836181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.555,2689.99560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.556,2941.473388671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.56,2947.538330078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.564,2683.49853515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.568,2642.800048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.579,2999.068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.58,2759.005859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.584,2649.763427734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.588,2874.250732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.599,2839.02978515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.6,2683.218994140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.604,2858.413818359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.608,3015.4482421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.612,2831.679443359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.623,2740.62255859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.624,2972.9150390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.628,2873.6474609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.632,2636.16943359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.636,2721.414306640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.647,2951.197998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.648,2727.09033203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.652,2765.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.656,3003.09765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.66,2994.684326171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.671,2640.3037109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.672,2867.467041015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.676,2942.704833984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.68,2712.345947265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.684,2617.69970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.695,3028.148193359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.696,2836.989501953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.7,2662.998779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.704,2831.90869140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.203,2703.46728515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.204,2893.17529296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.208,3196.787109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.212,3100.445068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.216,2864.311767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.227,3232.43310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.228,3115.293701171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.232,2753.120361328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.236,2670.400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.24,2885.876708984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.251,2759.609619140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.252,2851.670654296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.256,3226.647705078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.26,3311.6552734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.264,3001.1669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.275,2988.753173828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.276,3065.425537109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.28,2775.33203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.284,2536.3447265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.288,2700.94189453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.299,2887.008544921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.3,2795.051025390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.304,3069.179443359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.308,3357.324951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.319,2770.8271484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.32,2710.9560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.324,2844.283935546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.328,2713.415283203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.332,1308.440185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.343,-1257.1741943359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.344,-1240.3489990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.348,-1171.4561767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.352,-1189.93896484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.356,-1268.5562744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.367,-1175.062255859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.368,-1193.402587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.431,-1040.05224609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.432,-945.4370727539062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.436,-955.8779907226562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.44,-1003.3346557617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.451,-858.4601440429688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.452,-879.9971313476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.456,-949.5909423828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.46,-906.513427734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.471,-784.316162109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.472,-852.086669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.476,-839.0254516601562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.48,-610.8493041992188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.484,1475.0982666015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.495,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.496,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.5,4628.06494140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.504,4272.8720703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.515,3398.95458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.516,2848.4443359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.52,2781.809326171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.524,3070.353515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.528,3230.36767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.539,3538.275146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.54,3786.004638671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.544,3534.88720703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.548,2987.243896484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.552,2713.20263671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.563,2922.989501953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.564,2830.059326171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.568,2928.0361328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.572,3358.663818359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.576,3564.470947265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.587,3031.932373046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.588,3139.832275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.592,3219.717041015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.596,2921.423095703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.6,2607.351318359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.611,2979.00048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.612,3028.469970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.616,2971.74658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.62,3207.994384765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.631,3321.789794921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.632,2892.063720703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.636,2744.560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.64,2876.878662109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.644,2862.2744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.655,2673.485595703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.656,3068.2548828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.66,3272.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.664,3105.160400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.668,3050.68994140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.679,3337.36279296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.68,2967.701904296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.684,2620.0166015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.688,2649.9453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.692,2787.521728515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.703,2591.674072265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.704,2910.732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.708,3315.3359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.712,3285.214599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.716,3056.06689453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.727,3281.0947265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.728,3097.820068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.732,2673.893798828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.736,2527.2265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.747,2765.78759765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.748,2639.9365234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.752,2765.162353515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.756,3206.228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.76,3392.21923828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.771,3000.68603515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.772,3152.7958984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.776,3164.1474609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.78,2785.22705078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.784,2446.502685546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.795,2708.837158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.796,2688.01953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.8,2687.490966796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.804,3074.243408203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.808,3464.116943359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.818,3001.020263671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.82,2973.543701171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.824,3100.666748046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.828,2926.130126953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.832,2555.7216796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.843,2701.54736328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.844,2833.292236328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.848,2764.492919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.852,2942.95654296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.856,3366.03857421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.866,3067.841796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.868,2808.7177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.872,2892.620361328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.876,2935.28662109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.886,2495.011474609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.888,2715.55517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.892,3024.8056640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.896,3016.25830078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.9,2934.713623046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.911,3381.770751953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.912,3150.58935546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.916,2758.751220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.92,2686.986083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.924,2844.06689453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.934,2581.954833984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.936,2672.880126953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.94,3054.71044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.944,3196.22802734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.948,3025.2568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.958,3258.82958984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.96,3216.911376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.964,2797.537109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.968,2501.95068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.972,2597.532470703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.982,2665.604736328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.984,2656.892822265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.988,3025.93017578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.992,3351.287109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.002,2978.151123046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.004,3054.082763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.008,3178.9873046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.012,2934.96044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.016,2544.385009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.026,2688.796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.028,2742.299072265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.032,2662.951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.036,2889.185791015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.04,3326.1357421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.05,3053.33642578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.052,2899.682373046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.056,3035.208984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.06,3012.14306640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.064,2684.24658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.074,2677.599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.076,2905.583740234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.08,2833.6826171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.084,2803.42919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.088,3130.301513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.098,3170.71484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.1,2859.681640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.104,2870.81396484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.108,3000.863525390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.118,2562.380859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.12,2619.768798828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.124,2925.4833984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.128,2999.480712890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.132,2870.310791015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.142,3287.917236328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.144,3250.785888671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.148,2866.064697265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.152,2684.242431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.156,2847.479248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.166,2714.41015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.168,2642.2998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.172,2934.935546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.176,3169.404052734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.179,3034.91748046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.19,3092.49853515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.191,3242.289306640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.195,2977.692138671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.199,2614.915771484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.203,2611.791748046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.214,2779.701171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.215,2661.623779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.803,2832.8916015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.814,3131.670166015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.815,2949.939208984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.819,3054.177490234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.823,3352.663818359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.827,3307.448486328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.838,2738.382568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.839,2923.572998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.843,3014.623291015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.847,2815.2158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.851,2796.646728515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.862,3405.632080078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.863,3179.41943359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.867,2982.75927734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.871,3134.80126953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.875,3255.35107421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
